customer_id,transaction_count,total_amount_try,unique_counterparties,maximum_transaction_try,turnover_deviation,cash_ratio,high_risk_ratio,out_in_ratio,anomaly_score,anomaly_flag
C001617,21.000000,107012.660000,21.000000,19141.760000,0.419106,0.162109,0.000000,0.732679,1.060000,False
C001618,26.000000,364181.400000,26.000000,54246.270000,0.335835,0.178128,0.000000,0.475699,35.560000,False
C001619,41.000000,361755.040000,41.000000,42750.090000,0.687167,0.260880,0.000000,2.158606,70.440000,False
C001620,26.000000,32001.850000,26.000000,5199.910000,0.370554,0.208962,0.000000,1.162759,4.110000,False
C001621,28.000000,31459.290000,28.000000,3483.460000,0.385228,0.211435,0.000000,0.671603,15.940000,False
C001622,22.000000,57281.580000,22.000000,9992.770000,0.421426,0.109231,0.000000,1.626706,2.500000,False
C001623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001624,21.000000,28093.230000,21.000000,6835.370000,0.317697,0.126890,0.000000,0.838817,2.280000,False
C001625,52.000000,185506.080000,52.000000,20198.840000,0.674785,0.283441,0.000000,1.940564,79.390000,False
C001626,22.000000,75532.420000,22.000000,7718.680000,0.288366,0.251488,0.000000,0.609522,16.390000,False
C001627,15.000000,110137.860000,15.000000,24979.960000,0.309332,0.113356,0.000000,0.200113,41.560000,False
C001628,17.000000,119929.680000,17.000000,14005.830000,0.370869,0.092821,0.030529,1.774585,57.220000,False
C001629,47.000000,229708.210000,47.000000,17348.600000,0.934369,0.192234,0.010257,1.200984,70.060000,False
C001630,16.000000,88563.600000,16.000000,26643.670000,0.442382,0.076846,0.000000,0.509428,37.280000,False
C001631,23.000000,55482.030000,23.000000,6243.020000,0.235646,0.076723,0.000000,0.459888,11.830000,False
C001632,22.000000,31331.880000,22.000000,15128.880000,0.626526,0.104266,0.000000,1.503542,9.720000,False
C001633,17.000000,7355.720000,17.000000,985.710000,0.306488,0.278617,0.000000,2.436177,57.280000,False
C001634,24.000000,69355.120000,24.000000,8939.050000,0.383808,0.140412,0.000000,1.729620,2.000000,False
C001635,29.000000,363661.320000,29.000000,70527.830000,0.699146,0.184946,0.000000,1.235426,50.330000,False
C001636,24.000000,47568.880000,24.000000,11622.060000,0.434363,0.142321,0.000000,1.340818,0.780000,False
C001637,38.000000,832362.910000,38.000000,83530.310000,0.979439,0.136985,0.000000,1.051473,75.170000,False
C001638,28.000000,108661.340000,28.000000,20704.960000,0.745313,0.121629,0.000000,3.497047,55.220000,False
C001639,29.000000,53527.320000,29.000000,11525.840000,0.305302,0.237130,0.000000,1.320121,27.500000,False
C001640,16.000000,17488.190000,16.000000,3469.570000,0.172667,0.252080,0.000000,4.139368,74.000000,False
C001641,19.000000,102817.660000,19.000000,12731.110000,0.454079,0.155478,0.000000,1.229593,11.280000,False
C001642,25.000000,38866.340000,25.000000,5794.980000,0.638654,0.211681,0.000000,2.487247,34.060000,False
C001643,21.000000,219557.740000,21.000000,30945.140000,0.367423,0.194157,0.091452,1.261198,71.830000,False
C001644,66.000000,336256.830000,66.000000,28412.940000,1.458036,0.068190,0.000000,1.770547,92.110000,False
C001645,16.000000,97784.850000,16.000000,28972.140000,0.242224,0.296285,0.000000,0.735323,53.720000,False
C001646,19.000000,17845.210000,19.000000,3182.130000,0.345274,0.064162,0.000000,0.478753,17.720000,False
C001647,27.000000,31873.440000,27.000000,3294.000000,0.346801,0.151909,0.000000,0.963979,11.890000,False
C001648,51.000000,80224.590000,50.000000,6857.020000,1.145597,0.095071,0.026761,1.678709,83.110000,False
C001649,21.000000,12694.220000,21.000000,1696.140000,0.332764,0.410203,0.000000,1.318427,55.110000,False
C001650,44.000000,768630.390000,44.000000,261875.050000,1.480196,0.052111,0.000000,2.694775,93.110000,False
C001651,22.000000,202905.820000,22.000000,23666.690000,0.505369,0.082834,0.000000,0.906861,5.940000,False
C001652,24.000000,188727.950000,24.000000,27132.160000,0.304247,0.161061,0.017816,1.593917,40.560000,False
C001653,25.000000,126935.080000,25.000000,27305.790000,0.719923,0.216221,0.000000,0.362336,21.670000,False
C001654,20.000000,34953.730000,20.000000,4622.920000,0.366408,0.163906,0.000000,0.708211,10.170000,False
C001655,41.000000,629675.070000,41.000000,85246.260000,0.503052,0.084207,0.000000,0.925214,74.560000,False
C001656,56.000000,410746.570000,56.000000,30234.620000,0.812155,0.206415,0.016017,1.182015,80.720000,False
C001657,19.000000,225870.640000,19.000000,53709.880000,0.305773,0.308101,0.000000,4.257816,76.780000,False
C001658,45.000000,90622.640000,45.000000,11365.600000,0.768713,0.102573,0.000000,1.534594,59.500000,False
C001659,28.000000,411535.220000,28.000000,62535.420000,0.455636,0.170486,0.011840,1.900341,55.720000,False
C001660,19.000000,156312.390000,19.000000,34185.940000,0.332373,0.114779,0.000000,0.446604,15.280000,False
C001661,24.000000,226043.570000,24.000000,61037.390000,0.851647,0.032742,0.000000,0.222412,55.830000,False
C001662,31.000000,344131.180000,31.000000,43501.940000,0.465501,0.052406,0.000000,0.564018,44.500000,False
C001663,23.000000,1113569.390000,23.000000,152766.920000,0.395236,0.449031,0.036347,1.486706,92.000000,False
C001664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001665,78.000000,513708.780000,78.000000,380533.380000,4.874034,0.045990,0.001998,0.130180,99.780000,True
C001666,23.000000,155090.950000,23.000000,18724.860000,0.449084,0.337012,0.000000,0.809325,29.330000,False
C001667,22.000000,75579.380000,22.000000,11895.710000,0.302975,0.124782,0.000000,0.454990,2.440000,False
C001668,25.000000,252699.460000,25.000000,32725.420000,0.425428,0.185966,0.000000,1.068480,11.560000,False
C001669,28.000000,76338.410000,28.000000,14294.960000,0.400263,0.110541,0.000000,1.086237,7.610000,False
C001670,32.000000,94801.170000,32.000000,7571.360000,0.881151,0.052031,0.000000,0.539831,52.670000,False
C001671,29.000000,252466.090000,29.000000,26983.060000,0.324843,0.012944,0.000000,0.902946,42.890000,False
C001672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001673,24.000000,367299.620000,24.000000,80676.580000,0.345928,0.188324,0.000000,0.475828,43.780000,False
C001674,21.000000,147609.840000,21.000000,37275.720000,0.642650,0.363933,0.000000,0.556883,45.830000,False
C001675,21.000000,513662.530000,21.000000,63934.660000,0.272202,0.144358,0.000000,1.444509,48.000000,False
C001676,19.000000,6147.100000,19.000000,801.110000,0.196841,0.026917,0.036736,0.520412,62.720000,False
C001677,50.000000,642809.480000,50.000000,62328.840000,0.696388,0.209478,0.000000,1.003295,78.170000,False
C001678,24.000000,74788.890000,24.000000,13655.310000,0.357687,0.089035,0.056815,1.970029,63.110000,False
C001679,29.000000,35663.800000,28.000000,3650.770000,0.525506,0.230001,0.000000,0.880364,20.500000,False
C001680,44.000000,48926.920000,44.000000,7537.190000,0.791352,0.056356,0.009886,1.196664,71.780000,False
C001681,27.000000,197841.050000,27.000000,19605.230000,0.307310,0.149396,0.000000,0.564585,20.440000,False
C001682,23.000000,18157.520000,23.000000,4689.070000,0.441634,0.073398,0.000000,0.324866,19.330000,False
C001683,42.000000,1885178.330000,42.000000,170323.330000,1.060597,0.044807,0.000000,0.810565,92.220000,False
C001684,53.000000,50838.370000,53.000000,3842.680000,0.946200,0.192574,0.000000,0.697687,74.280000,False
C001685,27.000000,378269.440000,26.000000,100172.080000,0.510518,0.208160,0.000000,0.716601,51.000000,False
C001686,47.000000,206119.670000,47.000000,17581.460000,0.540986,0.084966,0.000000,1.178832,63.000000,False
C001687,19.000000,162701.140000,19.000000,31921.020000,0.302804,0.163624,0.000000,0.861020,20.670000,False
C001688,22.000000,17849.560000,22.000000,2362.530000,0.312646,0.037984,0.000000,0.477079,14.280000,False
C001689,22.000000,14221.700000,22.000000,2279.240000,0.350863,0.251286,0.000000,0.488038,15.830000,False
C001690,18.000000,92083.260000,18.000000,12889.810000,0.228706,0.000000,0.000000,2.224905,52.330000,False
C001691,51.000000,47269.350000,51.000000,4880.570000,0.717198,0.129929,0.000000,1.557104,72.610000,False
C001692,21.000000,146319.810000,21.000000,30613.560000,0.464829,0.062053,0.000000,1.449639,7.220000,False
C001693,33.000000,102525.200000,32.000000,10772.020000,0.444690,0.184986,0.000000,2.014005,37.330000,False
C001694,49.000000,69841.980000,49.000000,8523.600000,0.764237,0.094169,0.000000,1.174705,65.890000,False
C001695,20.000000,43768.240000,20.000000,10496.680000,0.459885,0.090232,0.000000,3.011240,41.780000,False
C001696,14.000000,58291.490000,14.000000,20524.560000,0.185844,0.039784,0.000000,0.596028,59.110000,False
C001697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001698,26.000000,133758.470000,26.000000,21624.980000,0.394154,0.359581,0.000000,1.198088,38.170000,False
C001699,40.000000,621854.040000,40.000000,71967.650000,0.504712,0.028611,0.038044,1.090647,83.330000,False
C001700,33.000000,1544643.920000,33.000000,425586.270000,1.280585,0.084430,0.000000,0.926852,95.390000,True
C001701,22.000000,287244.780000,22.000000,129755.130000,0.466770,0.557164,0.043687,5.339500,93.500000,False
C001702,20.000000,147305.660000,20.000000,34908.810000,0.247623,0.256865,0.000000,3.299060,58.060000,False
C001703,31.000000,136855.750000,31.000000,16872.420000,0.305608,0.143557,0.000000,0.574036,26.390000,False
C001704,32.000000,686385.290000,32.000000,406846.580000,1.522905,0.097001,0.000000,0.303545,94.220000,False
C001705,26.000000,169130.160000,26.000000,20571.360000,0.278803,0.013527,0.000000,1.450110,37.890000,False
C001706,23.000000,281723.240000,23.000000,206770.870000,1.445811,0.007122,0.000000,5.149110,89.670000,False
C001707,26.000000,761559.690000,26.000000,177611.700000,0.496618,0.123688,0.000000,0.541380,76.110000,False
C001708,20.000000,52635.230000,20.000000,16740.050000,0.293725,0.043701,0.000000,0.462604,20.890000,False
C001709,19.000000,131445.130000,19.000000,28656.380000,0.453775,0.148957,0.000000,3.062256,46.000000,False
C001710,20.000000,218663.570000,20.000000,87835.980000,0.742015,0.205595,0.000000,0.231838,60.060000,False
C001711,45.000000,3429703.490000,45.000000,349387.450000,0.925492,0.177683,0.053047,0.447266,98.610000,True
C001712,34.000000,309517.010000,34.000000,47944.060000,3.174307,0.930043,0.000000,0.052357,95.940000,True
C001713,27.000000,61666.660000,27.000000,9327.120000,0.383895,0.135106,0.000000,1.962419,13.440000,False
C001714,25.000000,5937.660000,25.000000,983.130000,0.247402,0.055665,0.000000,1.581030,28.060000,False
C001715,24.000000,11914.040000,24.000000,1117.370000,0.316769,0.058245,0.000000,1.205128,14.220000,False
C001716,20.000000,32421.190000,20.000000,4685.500000,0.334569,0.080617,0.000000,0.861716,11.110000,False
C001717,21.000000,50715.120000,21.000000,7009.120000,0.285310,0.264425,0.000000,1.333432,21.110000,False
C001718,23.000000,171710.740000,23.000000,18711.700000,0.355983,0.072139,0.000000,0.914536,3.390000,False
C001719,21.000000,23769.010000,21.000000,3693.310000,0.328415,0.148655,0.000000,0.319857,10.830000,False
C001720,42.000000,191094.650000,42.000000,12358.830000,0.628051,0.108220,0.000000,1.216779,55.610000,False
C001721,21.000000,9892.250000,21.000000,1152.710000,0.412177,0.135046,0.000000,0.530339,14.720000,False
C001722,34.000000,149972.790000,34.000000,12172.950000,0.546076,0.178809,0.006931,0.839367,44.060000,False
C001723,16.000000,30313.180000,16.000000,5341.710000,0.371179,0.111505,0.107673,0.257861,81.280000,False
C001724,45.000000,456833.230000,45.000000,45993.820000,0.779584,0.014091,0.014091,1.812336,81.330000,False
C001725,31.000000,829283.090000,31.000000,283077.880000,0.941199,0.079074,0.000000,1.121099,88.780000,False
C001726,51.000000,118364.510000,51.000000,15342.120000,0.894685,0.244217,0.000000,0.515635,76.670000,False
C001727,15.000000,30266.230000,15.000000,9298.270000,0.320490,0.232785,0.000000,1.193505,45.560000,False
C001728,21.000000,40788.050000,21.000000,9269.960000,0.415151,0.070502,0.000000,1.329796,5.670000,False
C001729,27.000000,1234009.580000,27.000000,308348.530000,0.814528,0.022941,0.056431,0.991100,93.220000,False
C001730,19.000000,23188.640000,19.000000,4272.740000,0.313278,0.218198,0.000000,0.672144,16.780000,False
C001731,35.000000,262858.790000,35.000000,21881.890000,0.523034,0.176044,0.000000,0.651143,39.170000,False
C001732,20.000000,102453.850000,20.000000,15000.620000,0.247475,0.195958,0.000000,0.482394,13.330000,False
C001733,21.000000,127542.420000,21.000000,24240.660000,0.363669,0.061982,0.000000,4.864742,60.220000,False
C001734,17.000000,4809.090000,17.000000,719.160000,0.187582,0.135154,0.000000,0.446486,41.060000,False
C001735,27.000000,741392.790000,27.000000,118079.500000,0.381815,0.099650,0.000000,1.258350,66.890000,False
C001736,20.000000,19911.720000,20.000000,4752.170000,0.226707,0.167138,0.000000,2.640408,39.280000,False
C001737,19.000000,29893.480000,19.000000,5965.540000,0.374589,0.111934,0.000000,1.889060,20.110000,False
C001738,31.000000,13813.700000,30.000000,1240.840000,0.487315,0.103108,0.000000,2.521935,48.440000,False
C001739,48.000000,873076.760000,48.000000,86777.160000,0.927441,0.093129,0.011281,1.229802,82.500000,False
C001740,32.000000,76233.570000,32.000000,13761.470000,0.752248,0.073463,0.008312,0.814683,51.560000,False
C001741,16.000000,159172.420000,16.000000,153173.060000,6.091405,0.004179,0.000000,47.640584,98.330000,True
C001742,11.000000,39401.010000,11.000000,8416.350000,0.152341,0.264075,0.000000,0.636851,75.560000,False
C001743,44.000000,400638.570000,42.000000,92091.170000,3.002192,0.053348,0.615848,0.917377,97.670000,True
C001744,52.000000,1184959.290000,52.000000,598571.690000,19.813647,0.005372,0.000000,0.895900,99.890000,True
C001745,58.000000,97650.000000,58.000000,9483.820000,0.881869,0.099207,0.000000,1.196077,79.500000,False
C001746,19.000000,268569.040000,19.000000,44359.390000,0.332694,0.043238,0.000000,1.496606,35.390000,False
C001747,20.000000,1513192.480000,20.000000,303011.160000,0.610456,0.113814,0.000000,0.711373,91.390000,False
C001748,29.000000,841589.870000,29.000000,150209.920000,0.519931,0.101681,0.000000,1.323124,74.110000,False
C001749,59.000000,204273.850000,59.000000,18870.790000,0.893775,0.180462,0.021687,1.859296,89.060000,False
C001750,18.000000,18271.650000,18.000000,3073.260000,0.224888,0.080092,0.000000,0.274162,36.830000,False
C001751,23.000000,154265.320000,23.000000,28023.450000,0.383225,0.044835,0.000000,2.559714,38.280000,False
C001752,21.000000,28927.990000,21.000000,2743.100000,0.292214,0.188683,0.000000,0.955031,7.780000,False
C001753,34.000000,266201.610000,34.000000,24902.870000,0.485452,0.114999,0.041387,1.740167,65.330000,False
C001754,16.000000,86068.480000,16.000000,15845.600000,0.210939,0.005633,0.000000,0.820246,54.830000,False
C001755,20.000000,71601.560000,20.000000,17246.610000,0.382125,0.017736,0.000000,1.494839,28.220000,False
C001756,22.000000,5702.210000,22.000000,823.060000,0.237592,0.156125,0.000000,1.109219,18.780000,False
C001757,26.000000,38576.820000,26.000000,3855.240000,0.246742,0.113866,0.000000,0.721342,11.060000,False
C001758,28.000000,65722.740000,28.000000,12348.000000,0.411232,0.111892,0.000000,0.976979,5.390000,False
C001759,33.000000,17334.780000,33.000000,2224.310000,0.514738,0.285255,0.000000,0.454989,57.560000,False
C001760,26.000000,116079.190000,26.000000,14985.780000,0.405688,0.137047,0.000000,0.966310,0.280000,False
C001761,76.000000,320826.700000,75.000000,48261.790000,3.392060,0.723596,0.000000,0.144807,98.440000,True
C001762,22.000000,267586.790000,22.000000,27873.440000,0.605286,0.244258,0.000000,0.729990,20.060000,False
C001763,29.000000,52260.980000,29.000000,5955.570000,0.448420,0.159411,0.000000,2.579828,40.170000,False
C001764,15.000000,57757.320000,14.000000,8498.920000,0.125522,0.117864,0.000000,2.083176,56.440000,False
C001765,24.000000,37347.580000,24.000000,4204.420000,0.293769,0.000000,0.000000,1.161157,39.890000,False
C001766,19.000000,119298.160000,19.000000,16449.610000,0.378867,0.059831,0.000000,1.174347,9.000000,False
C001767,29.000000,134306.680000,29.000000,16186.630000,0.447415,0.134912,0.000000,1.966558,19.500000,False
C001768,21.000000,235583.330000,21.000000,35357.200000,0.434668,0.078313,0.023498,1.348612,46.170000,False
C001769,24.000000,705984.450000,24.000000,238247.550000,1.243814,0.006853,0.000000,1.205377,88.000000,False
C001770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001771,29.000000,20931.000000,29.000000,2493.540000,0.680431,0.016735,0.005797,0.559163,56.390000,False
C001772,17.000000,135274.390000,17.000000,25416.530000,0.239302,0.011063,0.000000,0.424643,49.780000,False
C001773,19.000000,283646.050000,19.000000,40289.000000,0.421255,0.135349,0.095276,6.424434,90.610000,False
C001774,22.000000,802048.750000,22.000000,103556.080000,0.439971,0.288320,0.000000,0.246015,76.280000,False
C001775,30.000000,64854.630000,30.000000,8293.590000,0.488503,0.209991,0.000000,1.393393,20.940000,False
C001776,23.000000,61838.870000,23.000000,11173.990000,0.555028,0.197257,0.000000,1.373786,8.610000,False
C001777,18.000000,121989.070000,18.000000,28372.050000,0.302759,0.112195,0.000000,3.651175,59.280000,False
C001778,54.000000,91308.860000,53.000000,5453.300000,0.914919,0.079304,0.017214,1.130817,78.440000,False
C001779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001780,15.000000,74074.750000,15.000000,10520.040000,0.289770,0.000000,0.000000,0.641832,57.440000,False
